pose,body_a,geom_a,body_b,geom_b,penetration_mm,classification
single:left_ankle_pitch:60,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.1791617621145,ALLOWED_DIRECT_JOINT_INTERFACE
single:left_ankle_pitch:60,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.38907752136886,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.37942728481708,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:00,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.434290748085946,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.33596578261029,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:01,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.42504874914165,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.29197279947677,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:02,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.415362038199063,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.247449974224416,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:03,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.4052309414801,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.20239893253387,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:04,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.394655800172394,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.15682128727438,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:05,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.383636970417765,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.110718638816714,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:06,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.37217482330024,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.06409257534297,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:07,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.360269744833584,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,35.01694467315357,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:08,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.347922135948274,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.969276496971304,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:09,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.335132412477986,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.921089600242226,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.921089600242226,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:10,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.32190100514561,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.87238552543406,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.87238552543406,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:11,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.30822835954875,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,S03_right_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,19.942399771311102,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_L,U_HIP_L_skeleton_collision,35.14477395422892,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,S08_left_hip_yaw_servo_collision,U_HIP_L,U_HIP_L_skeleton_collision,29.381483635863244,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.8232714936199,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,Z_BOT2_MASTER_BODY_SKELETON.collision,U_HIP_R,U_HIP_R_skeleton_collision,34.8232714936199,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:12,world,S07_right_hip_yaw_servo_collision,U_HIP_R,U_HIP_R_skeleton_collision,29.294114936144698,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:13,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:13,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,21.07771548234348,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:13,world,S06_left_shoulder_yaw_servo_collision,Z_BOT2_MASTER_SHOULDER2,Z_BOT2_MASTER_SHOULDER2_skeleton_collision,19.942442496082567,ALLOWED_DIRECT_JOINT_INTERFACE
single:right_hip_yaw:13,world,Z_BOT2_MASTER_BODY_SKELETON.collision,Z_BOT2_MASTER_SHOULDER2_2,Z_BOT2_MASTER_SHOULDER2_2_skeleton_collision,21.371106389602062,ALLOWED_DIRECT_JOINT_INTERFACE
